2.843394575678040437e-02,-5.133928571428572063e+00
3.280839895013124008e-02,-3.125000000000000000e+00
4.593175853018374721e-02,-1.785714285714282701e+00
8.092738407699037739e-02,-4.464285714285651796e-01
1.290463692038495147e-01,1.116071428571449309e-01
1.968503937007874682e-01,4.464285714285797235e-01
2.493438320209973857e-01,8.928571428571449031e-01
2.887139107611548239e-01,-6.696428571428550969e-01
3.171478565179353115e-01,-8.928571428571376867e-01
3.652668416447943933e-01,-4.464285714285651796e-01
4.111986001749781128e-01,8.928571428571449031e-01
4.615048118985126679e-01,2.678571428571434598e+00
4.965004374453193536e-01,5.133928571428580057e+00
5.336832895888014017e-01,8.482142857142862979e+00
5.621172353455817783e-01,1.261160714285714413e+01
5.861767279090114302e-01,1.640625000000000000e+01
6.080489938757654977e-01,2.042410714285714590e+01
6.364829396325458744e-01,2.522321428571428825e+01
6.671041119860017243e-01,3.035714285714285410e+01
6.977252843394575743e-01,3.459821428571429180e+01
7.239720034995625886e-01,3.816964285714285410e+01
7.458442694663167671e-01,4.107142857142856940e+01
7.720909886264217814e-01,4.397321428571429180e+01
7.983377077865265736e-01,4.654017857142856940e+01
8.245844269466315879e-01,4.899553571428571530e+01
8.508311461067366022e-01,5.089285714285714590e+01
9.011373578302710463e-01,5.022321428571429180e+01
9.383202099737533164e-01,4.854910714285714590e+01
9.645669291338583307e-01,4.575892857142856940e+01
9.842519685039370358e-01,4.196428571428570820e+01
9.951881014873140696e-01,3.895089285714285410e+01
1.003937007874015741e+00,3.582589285714285410e+01
1.014873140857392775e+00,3.058035714285714590e+01
1.023622047244094668e+00,2.633928571428571885e+01
1.032370953630796118e+00,2.287946428571428825e+01
1.045494313210848514e+00,1.975446428571428115e+01
1.067366579177602803e+00,1.517857142857142705e+01
1.089238845144357093e+00,1.227678571428570997e+01
1.132983377077865228e+00,8.035714285714282923e+00
1.157042869641294880e+00,6.473214285714282923e+00
1.183289588801399672e+00,6.026785714285717077e+00
1.205161854768153962e+00,5.803571428571427937e+00
1.240157480314960647e+00,5.133928571428580057e+00
1.301399825021872125e+00,3.794642857142862535e+00
1.349518810148731429e+00,3.125000000000000000e+00
1.397637795275590733e+00,2.678571428571434598e+00
1.452318460192475902e+00,2.566964285714282479e+00
1.500437445319335206e+00,2.232142857142862535e+00
1.550743657042869650e+00,1.785714285714282701e+00
1.598862642169728732e+00,1.562500000000000000e+00
1.651356080489938760e+00,1.116071428571434820e+00
1.699475065616797842e+00,1.116071428571434820e+00
1.747594050743657146e+00,1.004464285714282701e+00
1.804461942257217677e+00,1.339285714285717299e+00
1.852580927384076981e+00,1.562500000000000000e+00
1.898512685914260922e+00,1.785714285714282701e+00
1.948818897637795144e+00,1.897321428571434820e+00
2.001312335958005395e+00,1.897321428571434820e+00
2.049431321084864699e+00,1.897321428571434820e+00
2.097550306211724003e+00,1.897321428571434820e+00
2.147856517935258669e+00,1.897321428571434820e+00
2.200349956255468697e+00,1.785714285714282701e+00
2.250656167979002920e+00,1.785714285714282701e+00
2.298775153105862223e+00,1.785714285714282701e+00
2.349081364829396446e+00,1.785714285714282701e+00
2.373140857392826319e+00,2.232142857142862535e+00
2.392825896762905025e+00,2.566964285714282479e+00
2.403762029746282280e+00,1.785714285714282701e+00
2.408136482939632561e+00,8.928571428571449031e-01
2.425634295713036348e+00,6.696428571428623133e-01
2.443132108486439691e+00,1.116071428571434820e+00
2.456255468066492309e+00,2.343750000000000000e+00
2.465004374453193758e+00,5.915178571428580057e+00
2.467191601049868677e+00,1.149553571428570997e+01
2.480314960629921295e+00,3.928571428571429180e+01
2.482502187226597101e+00,5.982142857142856940e+01
