4.374453200000000264e-02,-5.133928571000000218e+00
5.686789200000000322e-02,-3.794642856999999925e+00
6.999125100000000432e-02,-2.343750000000000000e+00
1.049868770000000062e-01,-1.562500000000000000e+00
1.487314090000000089e-01,-1.116071429000000004e+00
1.990376199999999984e-01,-8.928571428999999560e-01
2.471566050000000014e-01,-6.696428571000000440e-01
2.777777779999999752e-01,-1.004464285999999928e+00
2.996500440000000043e-01,-1.674107142999999853e+00
3.499562549999999939e-01,-1.562500000000000000e+00
4.090113739999999831e-01,-3.348214285999999706e-01
4.527559059999999858e-01,1.116071429000000004e+00
5.052493439999999891e-01,3.571428570999999774e+00
5.489938760000000473e-01,7.812500000000000000e+00
6.058617670000000510e-01,1.495535714000000027e+01
6.496062989999999981e-01,2.254464285999999973e+01
6.867891510000000421e-01,2.801339285999999973e+01
7.195975500000000302e-01,3.348214286000000328e+01
7.480314959999999624e-01,3.705357143000000519e+01
7.699037619999999915e-01,4.029017856999999481e+01
7.874015749999999647e-01,4.263392856999999481e+01
8.027121609999999796e-01,4.464285713999999672e+01
8.202099739999999528e-01,4.709821429000000137e+01
8.508311459999999826e-01,4.765625000000000000e+01
8.902012249999999849e-01,4.709821429000000137e+01
9.251968499999999596e-01,4.508928570999999863e+01
9.558180229999999611e-01,4.263392856999999481e+01
9.776902889999999902e-01,3.950892856999999481e+01
9.908136480000000468e-01,3.649553570999999863e+01
9.951881009999999916e-01,3.348214286000000328e+01
1.003937008000000075e+00,3.035714285999999973e+01
1.017060367000000021e+00,2.466517856999999836e+01
1.036745406999999952e+00,1.796875000000000000e+01
1.054243220000000036e+00,1.361607142999999986e+01
1.069553806000000051e+00,1.049107142999999986e+01
1.091426071999999969e+00,8.147321428999999782e+00
1.124234471000000068e+00,5.580357143000000519e+00
1.148293962999999973e+00,5.022321428999999782e+00
1.165791776000000057e+00,5.245535713999999849e+00
1.183289588999999919e+00,4.352678571000000218e+00
1.200787402000000004e+00,3.348214285999999706e+00
1.220472441000000074e+00,3.125000000000000000e+00
1.253280839999999952e+00,2.790178570999999774e+00
1.303587051999999913e+00,2.678571429000000226e+00
1.325459318000000053e+00,2.455357143000000075e+00
1.356080490000000083e+00,2.232142856999999925e+00
1.388888888999999960e+00,2.120535714000000294e+00
1.415135607999999934e+00,1.785714285999999928e+00
1.454505686999999936e+00,1.339285714000000072e+00
1.502624672000000050e+00,1.116071429000000004e+00
1.555118109999999998e+00,8.928571428999999560e-01
1.598862642000000056e+00,1.004464285999999928e+00
1.646981626999999948e+00,6.696428571000000440e-01
1.703849519000000035e+00,4.464285714000000294e-01
1.760717410000000038e+00,6.696428571000000440e-01
1.806649168999999944e+00,8.928571428999999560e-01
1.859142606999999892e+00,8.928571428999999560e-01
1.902887138999999950e+00,1.116071429000000004e+00
1.953193350999999911e+00,1.116071429000000004e+00
2.003499563000000094e+00,1.450892857000000147e+00
2.051618547999999986e+00,1.339285714000000072e+00
2.101924759000000087e+00,1.227678570999999996e+00
2.150043745000000062e+00,1.339285714000000072e+00
2.202537183000000010e+00,1.450892857000000147e+00
2.252843395000000193e+00,1.339285714000000072e+00
2.307524058999999905e+00,1.339285714000000072e+00
2.355643044999999880e+00,1.450892857000000147e+00
2.386264216999999910e+00,1.674107142999999853e+00
2.399387577000000160e+00,2.232142857000000147e-01
2.414698163000000175e+00,0.000000000000000000e+00
2.454068240999999873e+00,7.812500000000000000e-01
2.467191601000000123e+00,2.232142856999999925e+00
2.473753281000000026e+00,5.803571428999999782e+00
2.478127734000000082e+00,9.263392857000001257e+00
2.482502187000000138e+00,1.953125000000000000e+01
2.486876640000000194e+00,2.544642856999999836e+01
2.489063867000000041e+00,3.348214286000000328e+01
